Order_ID,Customer_ID,Restaurant_Name,City,Cuisine_Type,Dish_Name,Order_Date,Order_Time,Order_Status,Delivery_Duration_Minutes,Payment_Method,Order_Value,Discount_Applied,Customer_Rating,Delivery_Partner_ID,Delivery_Partner_Rating,Cancellation_Reason,Is_First_Order,Restaurant_Rating,Tip_Amount
ORD09525,CUST6907,Fernandez-Pennington,Bangalore,Chinese,Star,01-02-2025,22:13:33,Delivered,31,UPI,492.3,No,,DP192,4.9,,No,3.9,77.8
ORD09526,CUST6121,Miller-Farmer,Mumbai,Biryani,Record,11-03-2025,22:24:07,Delivered,31,UPI,785.9,No,,DP938,1.8,,No,3.5,97.13
ORD09527,CUST6392,Brown-Cooper,Chennai,Continental,Run,20-11-2024,06:39:45,Delivered,65,Card,992.15,Yes,2.2,DP768,2.5,,No,3.5,21.29
ORD09528,CUST6531,Howell Ltd,Chennai,South Indian,Class,15-07-2024,11:07:10,Delivered,35,Cash,924.44,Yes,,DP288,,,No,4.5,67.35
ORD09529,CUST4853,Fuller-Bradley,Delhi,Chinese,Lay,11-04-2025,06:07:56,Delivered,51,UPI,943.8,No,,DP923,,,No,5,70.7
ORD09530,CUST1338,Nelson Inc,Hyderabad,Continental,Lead,19-11-2024,22:06:23,Incomplete,,Wallet,517.56,No,,DP720,,Customer Cancelled,No,3.8,0
ORD09531,CUST2189,Myers-Young,Hyderabad,North Indian,Provide,28-07-2024,04:01:51,Delivered,55,Card,525.16,Yes,,DP836,,,No,3.7,56.23
ORD09532,CUST7239,"Murillo, Pearson and Friedman",Chennai,Chinese,Tax,21-04-2024,05:08:16,Delivered,39,Wallet,463.57,Yes,2.8,DP638,,,Yes,3.5,79.35
ORD09533,CUST3254,Haas Ltd,Bangalore,Thai,Cup,06-12-2024,03:20:14,Delivered,88,UPI,708.08,No,,DP404,,,Yes,5,63.58
ORD09534,CUST7667,Gibson-Meyer,Delhi,South Indian,Century,24-12-2024,01:56:40,Delivered,54,Cash,280.25,Yes,3.9,DP469,,,Yes,4.6,18.67
ORD09535,CUST1604,"Brown, Vasquez and Smith",Pune,Chinese,Phone,07-04-2025,14:25:13,Delivered,67,Cash,497.02,Yes,1.1,DP448,1.1,,Yes,3.5,4.65
ORD09536,CUST6306,Bailey Group,Pune,South Indian,Kid,19-03-2025,00:50:37,Delivered,49,Wallet,240.76,No,3.6,DP532,3.2,,No,4.2,22.56
ORD09537,CUST6694,Brown Ltd,Hyderabad,North Indian,Purpose,30-05-2024,14:56:29,Incomplete,,Wallet,440.32,No,,DP115,,Customer Cancelled,Yes,3.2,0
ORD09538,CUST1128,Wolfe-Ortega,Kolkata,Continental,Put,27-05-2024,03:30:10,Delivered,38,Cash,203.77,Yes,,DP839,4.2,,No,3.4,82.95
ORD09539,CUST5626,Tanner LLC,Kolkata,Chinese,Arm,06-01-2025,20:52:38,Cancelled,,Wallet,555.08,Yes,,DP120,,Delivery Partner No Show,Yes,3.3,0
ORD09540,CUST4622,"Cisneros, Reyes and Kennedy",Hyderabad,Mexican,Interest,28-06-2024,09:30:24,Delivered,83,Wallet,808.84,No,,DP970,1.5,,Yes,3.3,75.41
ORD09541,CUST1385,"Brown, Petersen and Williams",Bangalore,South Indian,She,13-08-2024,05:32:10,Delivered,75,Cash,798.84,Yes,,DP719,,,Yes,4.5,46.32
ORD09542,CUST7659,Hardy PLC,Pune,North Indian,Provide,21-11-2024,13:00:04,Delivered,77,Wallet,777.05,Yes,4.3,DP241,1.3,,Yes,3.8,96.61
ORD09543,CUST1540,"Erickson, Mendoza and Carter",Delhi,Thai,Federal,27-09-2024,00:19:09,Delivered,53,Card,366.73,Yes,2.4,DP646,1.5,,Yes,4.4,18.09
ORD09544,CUST5182,Ayala Inc,Chennai,North Indian,Once,16-06-2024,14:57:25,Delivered,64,Cash,782.25,Yes,1.9,DP824,,,No,4.6,36.85
ORD09545,CUST5375,Miller-Drake,Chennai,Biryani,Ten,25-03-2025,19:42:08,Delivered,84,UPI,115.33,No,1.1,DP934,2.3,,Yes,4.4,86.86
ORD09546,CUST2034,Alexander-Wilcox,Bangalore,Chinese,Live,14-08-2024,05:56:22,Delivered,41,Wallet,536.11,Yes,4.9,DP523,3.7,,Yes,4,23.97
ORD09547,CUST3791,Bowers-Stone,Bangalore,Thai,Whole,20-03-2025,03:51:00,Delivered,36,Card,915.15,No,3.7,DP719,1.7,,Yes,4.9,57.04
ORD09548,CUST7829,Crosby-Dominguez,Bangalore,Italian,Do,18-06-2024,21:45:56,Delivered,34,Wallet,539.62,No,,DP635,,,No,4.4,30.15
ORD09549,CUST5155,"Osborne, Cline and Abbott",Bangalore,Mexican,Cell,18-08-2024,13:17:50,Delivered,71,Wallet,451.35,No,,DP825,,,Yes,3.6,8.99
ORD09550,CUST1080,"Bowers, Moreno and Anderson",Delhi,Thai,Top,23-06-2024,03:02:15,Delivered,49,Card,750.49,No,,DP649,2.6,,Yes,3.5,69.33
ORD09551,CUST9637,"Small, Carey and Jones",Hyderabad,Mexican,Give,07-02-2025,10:05:42,Delivered,73,Wallet,894.23,No,,DP127,,,Yes,3.6,51.37
ORD09552,CUST7107,"Murphy, Campbell and Bryant",Pune,Italian,Race,04-10-2024,21:44:43,Delivered,20,Wallet,568.56,No,,DP343,,,No,3,33.35
ORD09553,CUST2219,Carr Ltd,Chennai,Mexican,Myself,18-12-2024,13:05:11,Delivered,50,UPI,967.32,Yes,,DP967,3.9,,Yes,4.1,29.81
ORD09554,CUST5021,Bartlett-Jackson,Hyderabad,Chinese,Everything,29-10-2024,07:56:16,Cancelled,,Card,196.8,Yes,,DP807,,Other,No,4.6,0
ORD09555,CUST8800,"Lowery, Owen and Williams",Hyderabad,South Indian,Green,20-09-2024,05:16:32,Cancelled,,Card,712.04,No,,DP677,,Customer Cancelled,No,3,0
ORD09556,CUST8602,"Calderon, Jones and Vasquez",Mumbai,North Indian,Word,25-09-2024,21:55:42,Delivered,63,Card,768.48,No,,DP588,,,Yes,3.4,25.53
ORD09557,CUST9414,"Stevens, Baker and Farrell",Kolkata,Mexican,Result,03-06-2024,13:26:10,Delivered,28,UPI,977.45,No,,DP401,,,No,4.2,95.67
ORD09558,CUST5054,Williams-Crane,Hyderabad,Biryani,Street,25-10-2024,22:23:45,Delivered,70,Cash,973.45,No,,DP213,3.6,,No,3.3,72.53
ORD09559,CUST2415,Sullivan-Brooks,Hyderabad,Thai,Network,07-08-2024,17:55:23,Delivered,60,Card,754.11,Yes,4.6,DP632,,,Yes,4.7,66.33
ORD09560,CUST7189,"Martin, Robinson and Marsh",Bangalore,Mexican,Nearly,09-08-2024,10:13:05,Delivered,52,UPI,644.55,No,,DP996,,,Yes,3.8,37.87
ORD09561,CUST3940,Brown-Shelton,Kolkata,Mexican,Nation,04-04-2025,09:40:44,Delivered,23,Card,105.08,Yes,,DP712,,,No,3.1,45.32
ORD09562,CUST9406,"Castillo, Brown and Rush",Hyderabad,North Indian,Stock,25-01-2025,22:03:42,Delivered,67,Wallet,597.26,No,2.4,DP527,,,Yes,3.4,61.32
ORD09563,CUST9763,"Park, Kirby and Weaver",Kolkata,Chinese,Summer,17-10-2024,07:17:10,Delivered,61,Card,804.77,No,,DP425,,,No,4.4,88.21
ORD09564,CUST9008,Parker-Mercado,Delhi,South Indian,Financial,15-03-2025,07:27:06,Delivered,28,Card,620.22,Yes,2.5,DP857,2,,Yes,4.7,42.33
ORD09565,CUST4088,"Powell, Hamilton and Duncan",Pune,Biryani,Total,08-01-2025,11:21:22,Delivered,34,Card,876.65,Yes,2.2,DP300,2.8,,No,4.7,2.18
ORD09566,CUST4453,Scott-Collins,Chennai,Mexican,Red,29-03-2025,12:55:31,Delivered,67,Cash,744.1,Yes,1.1,DP697,2.9,,No,4.8,48.3
ORD09567,CUST5506,Wang LLC,Hyderabad,Chinese,Beautiful,23-02-2025,00:57:28,Delivered,82,Cash,183.76,No,2.9,DP160,2.1,,No,4.6,85.76
ORD09568,CUST3585,Morales Group,Bangalore,North Indian,Only,15-09-2024,16:47:07,Cancelled,,Card,553.02,No,,DP779,,Delivery Partner No Show,Yes,3.7,0
ORD09569,CUST3461,Spence LLC,Bangalore,Biryani,Capital,08-01-2025,16:34:07,Delivered,74,Card,398.34,Yes,3.3,DP522,,,No,4.1,47.53
ORD09570,CUST7248,Landry-Gordon,Delhi,Chinese,Character,28-11-2024,20:17:41,Delivered,40,Cash,648.4,No,4.9,DP670,1.8,,Yes,4.7,84.13
ORD09571,CUST4236,Rose and Sons,Chennai,North Indian,Hear,25-05-2024,15:51:44,Delivered,34,Cash,456.9,No,,DP256,,,Yes,3.9,2.26
ORD09572,CUST8274,"Moore, Robinson and Smith",Bangalore,Chinese,Safe,23-09-2024,08:42:34,Delivered,84,UPI,209.39,No,1.4,DP289,,,No,3.8,35.75
ORD09573,CUST7158,"Taylor, Dalton and Yang",Hyderabad,Italian,Food,14-05-2024,14:02:02,Delivered,28,Card,458.06,No,5,DP816,,,Yes,3.9,10.43
ORD09574,CUST9282,"Reed, Shea and Murray",Mumbai,Italian,Maybe,19-01-2025,10:21:23,Delivered,61,Cash,104.42,No,1.7,DP443,,,No,3.4,46.89
ORD09575,CUST7866,Hayes-Wilson,Pune,Thai,Stop,04-11-2024,09:44:51,Delivered,20,Card,747.87,Yes,1.9,DP199,1.7,,Yes,3.3,52.12
ORD09576,CUST7042,Hill LLC,Hyderabad,Thai,Open,31-05-2024,08:55:05,Delivered,44,UPI,793.25,Yes,,DP114,,,Yes,4.6,12.04
ORD09577,CUST2875,"Mullins, Yates and Rodriguez",Bangalore,Thai,Enjoy,07-02-2025,15:36:53,Delivered,90,Wallet,406.29,Yes,,DP155,3.3,,Yes,4.2,21.96
ORD09578,CUST9526,Garcia-Johnson,Pune,Chinese,So,07-02-2025,05:14:44,Delivered,50,Wallet,932.32,Yes,,DP157,2.4,,Yes,3.6,70.77
ORD09579,CUST2040,Thomas-Rodriguez,Pune,Thai,Reveal,08-02-2025,08:25:43,Delivered,44,Cash,218.28,Yes,2,DP298,,,No,3.6,0.28
ORD09580,CUST5704,Moore PLC,Hyderabad,Mexican,By,12-05-2024,23:13:40,Delivered,87,Card,297.19,Yes,,DP518,4.2,,Yes,3.1,65.48
ORD09581,CUST7756,Dean-Conway,Pune,Thai,Wind,06-08-2024,22:27:12,Delivered,45,UPI,476.8,No,,DP994,,,No,4.6,79.18
ORD09582,CUST9369,Wright-Sanchez,Delhi,Italian,Teacher,30-01-2025,14:44:54,Cancelled,,Cash,426.42,No,,DP860,,Restaurant Unavailable,No,3.4,0
ORD09583,CUST3109,"Salazar, Williams and Johnson",Hyderabad,Continental,Particular,22-09-2024,22:39:14,Delivered,62,Cash,389.5,No,,DP412,,,No,4.6,47
ORD09584,CUST9614,"Mills, Miranda and Nolan",Hyderabad,Thai,Natural,16-08-2024,00:18:47,Delivered,50,Wallet,416.64,Yes,1.7,DP444,3,,Yes,4.9,87.92
ORD09585,CUST8519,"Mayer, Willis and Smith",Chennai,North Indian,Late,08-02-2025,16:55:54,Delivered,50,UPI,292.73,No,,DP435,4.4,,No,3.1,64.59
ORD09586,CUST3446,"Mendoza, Andrews and Blake",Mumbai,North Indian,Difficult,15-06-2024,13:34:47,Incomplete,,Cash,654.45,Yes,,DP102,,Delivery Partner No Show,No,3.9,0
ORD09587,CUST4291,"Benitez, Williams and Scott",Pune,Thai,Wide,21-01-2025,16:49:49,Delivered,30,Wallet,290.8,Yes,,DP178,,,No,4.2,43.7
ORD09588,CUST4926,Marquez-Johnson,Mumbai,Continental,Chair,12-05-2024,11:03:36,Delivered,90,Wallet,452.14,No,2.6,DP582,,,Yes,4.8,17.52
ORD09589,CUST4547,"Allen, Page and Stephens",Kolkata,Mexican,Process,04-04-2025,07:17:24,Cancelled,,UPI,799.51,No,,DP107,,,No,3.6,0
ORD09590,CUST6080,Bauer-Patterson,Hyderabad,North Indian,Return,17-01-2025,12:41:16,Delivered,53,Card,497.43,No,,DP854,,,No,4.4,92.18
ORD09591,CUST9742,Carpenter Ltd,Bangalore,Mexican,Dinner,28-09-2024,04:07:33,Cancelled,,UPI,288.9,No,,DP152,,Other,Yes,3.2,0
ORD09592,CUST2565,Jenkins-Weaver,Mumbai,Italian,Understand,19-11-2024,15:34:38,Delivered,38,Cash,426.44,No,1.7,DP928,3.4,,No,4.3,58.39
ORD09593,CUST5556,"Peterson, Johnson and Davis",Kolkata,Continental,Gas,15-01-2025,23:53:58,Incomplete,,UPI,385.41,No,,DP402,,Customer Cancelled,Yes,3.8,0
ORD09594,CUST9962,Hayden Ltd,Delhi,Biryani,Certainly,16-01-2025,11:21:33,Delivered,81,UPI,525.63,Yes,,DP170,5,,Yes,3.1,90.42
ORD09595,CUST1984,Washington Ltd,Chennai,North Indian,Especially,18-10-2024,03:25:52,Incomplete,,Card,749.97,Yes,,DP251,,Delivery Partner No Show,No,4.1,0
ORD09596,CUST1643,Alexander Inc,Mumbai,South Indian,Federal,26-05-2024,21:06:56,Delivered,35,UPI,455.76,No,4.3,DP497,,,No,3.5,49.89
ORD09597,CUST2275,Richardson Inc,Pune,North Indian,Could,07-06-2024,15:04:07,Delivered,33,Cash,184.51,No,2.2,DP928,1.4,,No,4.2,69.42
ORD09598,CUST6595,"Figueroa, Hart and Jackson",Mumbai,South Indian,Wall,20-11-2024,02:24:35,Cancelled,,Card,631.09,Yes,,DP274,,Other,No,3.9,0
ORD09599,CUST3986,"Gallagher, Adams and Harper",Delhi,North Indian,Low,30-01-2025,02:49:31,Delivered,88,Wallet,543.04,Yes,4.2,DP409,4.3,,No,3.8,91.28
ORD09600,CUST4854,"Robbins, Goodman and Bennett",Hyderabad,Chinese,Coach,26-12-2024,22:05:40,Cancelled,,UPI,467.9,No,,DP636,,Delivery Partner No Show,Yes,3.1,0
ORD09601,CUST8273,Williams LLC,Kolkata,Italian,Real,04-12-2024,16:59:28,Delivered,49,Wallet,830.96,Yes,,DP813,3.8,,No,4.5,9.96
ORD09602,CUST2651,Fernandez LLC,Bangalore,South Indian,Provide,18-09-2024,02:51:46,Delivered,89,UPI,332.51,No,,DP507,2.9,,No,3.3,56.97
ORD09603,CUST7917,"Johnson, Fuller and Aguilar",Mumbai,Mexican,Return,20-08-2024,02:57:25,Delivered,45,UPI,139.72,Yes,,DP253,4.6,,Yes,3.1,3
ORD09604,CUST4678,Rivera-Thornton,Mumbai,Mexican,Include,18-01-2025,01:37:25,Delivered,24,Wallet,339.78,No,1,DP656,3.2,,Yes,3.4,29.03
ORD09605,CUST5137,Faulkner-Powers,Bangalore,Italian,Sea,12-08-2024,00:37:36,Delivered,76,Card,394.84,No,,DP138,3.6,,No,3.1,81.85
ORD09606,CUST2474,"Brown, Rose and Boone",Hyderabad,Continental,Situation,08-07-2024,12:49:38,Delivered,49,Cash,795.38,No,,DP766,4.5,,Yes,3.7,28.4
ORD09607,CUST9772,"Tucker, Haynes and Tucker",Kolkata,North Indian,Many,09-08-2024,13:56:10,Delivered,32,Card,374.08,No,,DP836,2.7,,Yes,3.1,92.91
ORD09608,CUST5126,Barber-Coleman,Chennai,Thai,Through,03-08-2024,21:01:19,Delivered,31,Wallet,462.77,Yes,2.3,DP741,4,,Yes,4,55.49
ORD09609,CUST6208,"Young, Smith and Sosa",Bangalore,Italian,Beyond,16-10-2024,22:59:24,Delivered,29,UPI,449.08,Yes,1.8,DP852,,,No,4.7,69.7
ORD09610,CUST2410,Gutierrez PLC,Kolkata,Italian,Charge,30-05-2024,12:02:39,Delivered,63,Wallet,318.82,No,3.1,DP622,3.1,,No,4.5,70.02
ORD09611,CUST7035,"Brewer, Gonzales and Moore",Pune,Italian,Fact,04-11-2024,11:40:06,Delivered,65,Card,254.32,No,2.4,DP826,,,Yes,3.2,21.51
ORD09612,CUST6269,Gardner Ltd,Kolkata,South Indian,Contain,31-10-2024,00:08:02,Incomplete,,Cash,225.72,Yes,,DP619,,Customer Cancelled,No,3.9,0
ORD09613,CUST5516,"Pope, Mcdaniel and Frye",Kolkata,North Indian,Wind,22-05-2024,08:41:40,Incomplete,,UPI,544,Yes,,DP777,,Delivery Partner No Show,No,3.8,0
ORD09614,CUST5465,Adkins LLC,Kolkata,Thai,Door,24-02-2025,01:23:30,Cancelled,,Cash,627.95,No,,DP132,,Restaurant Unavailable,Yes,3.3,0
ORD09615,CUST4153,Phillips-Lutz,Kolkata,North Indian,White,30-11-2024,00:57:42,Cancelled,,Cash,361.27,No,,DP587,,Other,No,3.9,0
ORD09616,CUST5137,Cabrera Group,Chennai,North Indian,Moment,18-02-2025,17:42:02,Delivered,46,UPI,940.95,Yes,1.7,DP923,,,Yes,4.1,2.18
ORD09617,CUST9850,"Nguyen, Davidson and Garcia",Bangalore,North Indian,Mean,29-01-2025,00:59:50,Delivered,90,Wallet,247.78,Yes,1.8,DP347,,,No,4.1,45.11
ORD09618,CUST7450,Smith Inc,Kolkata,North Indian,Decide,07-02-2025,17:40:18,Delivered,74,UPI,135.4,Yes,3.2,DP681,4.5,,No,4.5,46.8
ORD09619,CUST5312,Moore-Sanders,Mumbai,Mexican,Program,08-09-2024,13:30:47,Delivered,74,Wallet,409.24,No,,DP741,,,No,3.9,25.77
ORD09620,CUST9036,Mckee-Griffin,Hyderabad,Thai,Indeed,09-12-2024,13:57:23,Delivered,81,Wallet,981.31,Yes,4.7,DP998,2.2,,Yes,3.4,42.21
ORD09621,CUST9282,"Brewer, Williams and Campbell",Kolkata,Continental,Provide,18-06-2024,19:19:43,Incomplete,,Wallet,513.34,No,,DP687,,Restaurant Unavailable,Yes,4.3,0
ORD09622,CUST3671,Cross-Barker,Hyderabad,Chinese,Soon,02-07-2024,02:40:44,Delivered,67,Cash,677.24,Yes,2.4,DP772,,,No,4.1,11.62
ORD09623,CUST1650,"Cruz, Costa and Scott",Pune,Chinese,Recognize,28-10-2024,01:28:57,Delivered,79,UPI,258.83,Yes,,DP168,2.2,,No,4.9,11.23
ORD09624,CUST8188,Campbell-Krause,Hyderabad,North Indian,Easy,24-04-2024,02:56:31,Delivered,68,UPI,924.9,No,4.1,DP914,2.9,,Yes,4.1,47.3
ORD09625,CUST4201,"Bailey, Day and Jefferson",Chennai,Italian,Turn,27-08-2024,09:07:05,Incomplete,,Cash,892.3,No,,DP479,,Other,Yes,4.5,0
ORD09626,CUST8683,Parker Ltd,Mumbai,North Indian,Including,23-08-2024,13:39:52,Delivered,52,UPI,968.77,Yes,4.7,DP631,,,No,3.2,53.32
ORD09627,CUST9181,Ward-Owens,Kolkata,North Indian,Fall,12-05-2024,04:39:25,Delivered,28,Card,551.52,Yes,2.3,DP340,,,No,4,8.26
ORD09628,CUST1859,Boyle-Murray,Kolkata,Chinese,Quite,30-03-2025,17:49:23,Delivered,52,Cash,909.75,Yes,3.7,DP447,4.5,,No,4,82.13
ORD09629,CUST9528,Horn Ltd,Bangalore,Continental,Life,12-11-2024,16:35:04,Delivered,88,Wallet,726.06,Yes,3.1,DP859,,,Yes,4.1,70.35
ORD09630,CUST6237,"Hernandez, Shannon and Martin",Hyderabad,Mexican,Action,14-08-2024,00:37:17,Delivered,72,Cash,896.75,Yes,,DP581,,,No,4.6,97.51
ORD09631,CUST8723,Wilcox-Vasquez,Chennai,Biryani,Fast,10-01-2025,07:16:17,Delivered,35,Wallet,521.17,Yes,,DP256,,,Yes,3.4,80.36
ORD09632,CUST3486,Foster-Clements,Delhi,Thai,Read,16-04-2024,00:44:54,Delivered,83,Card,438.74,Yes,2.3,DP823,3.3,,Yes,3.8,34.69
ORD09633,CUST6093,Willis-Smith,Pune,Biryani,Outside,28-03-2025,09:30:58,Delivered,89,Wallet,343.76,Yes,,DP315,4.8,,Yes,4.5,58.07
ORD09634,CUST9537,"Clark, White and Shaffer",Mumbai,Thai,High,07-04-2025,09:00:14,Delivered,89,Cash,579.29,No,,DP149,,,Yes,4.4,9.96
ORD09635,CUST4295,"Todd, Gomez and Sawyer",Hyderabad,Biryani,Finally,19-11-2024,03:25:33,Cancelled,,UPI,700.25,No,,DP135,,,Yes,4.9,0
ORD09636,CUST5239,"Mitchell, Tucker and Wagner",Chennai,Chinese,Positive,24-10-2024,16:25:50,Delivered,65,Wallet,538.62,No,,DP228,1.2,,Yes,3.6,98.74
ORD09637,CUST4357,Rodriguez-Murray,Chennai,Biryani,Likely,24-08-2024,11:37:12,Delivered,28,Card,370.3,Yes,4.1,DP631,,,Yes,4.1,65.21
ORD09638,CUST1988,Morris-Price,Kolkata,Chinese,Full,03-10-2024,23:40:22,Delivered,90,Cash,899,No,1.7,DP669,,,Yes,3.5,48.95
ORD09639,CUST6803,Watts-Norton,Bangalore,South Indian,Environmental,11-02-2025,12:05:56,Delivered,42,Cash,943.15,No,,DP373,,,Yes,4,55.72
ORD09640,CUST7976,Collins and Sons,Bangalore,Mexican,Usually,24-09-2024,09:34:05,Cancelled,,Card,537.63,Yes,,DP213,,Delivery Partner No Show,No,4.6,0
ORD09641,CUST2757,Valencia LLC,Mumbai,Biryani,Population,01-06-2024,19:22:57,Delivered,83,UPI,155.53,No,4.1,DP720,2.1,,Yes,4.4,60.79
ORD09642,CUST5242,Hughes-Scott,Mumbai,Thai,Become,13-05-2024,22:31:09,Delivered,71,Cash,942.44,No,2.3,DP412,,,No,3,90.97
ORD09643,CUST3963,"Barajas, Butler and Gould",Pune,North Indian,Challenge,27-06-2024,15:28:32,Delivered,43,UPI,260.51,No,3.6,DP994,4.8,,No,4.4,37.56
ORD09644,CUST8177,Allen-Trevino,Kolkata,Mexican,Phone,28-03-2025,15:33:13,Delivered,52,Wallet,822.48,No,,DP929,,,Yes,3.9,45.46
ORD09645,CUST3724,"Edwards, Rivera and Koch",Chennai,Thai,Everything,23-01-2025,01:16:00,Delivered,75,UPI,574.9,Yes,4.4,DP973,1.7,,Yes,3,92.67
ORD09646,CUST8887,Craig Group,Pune,Biryani,Remain,09-03-2025,13:19:56,Delivered,61,Wallet,147.08,No,,DP499,4.6,,No,3.1,68.82
ORD09647,CUST7115,Shaffer Inc,Mumbai,North Indian,Develop,11-05-2024,21:01:53,Delivered,33,Card,985.49,Yes,,DP298,,,No,4.3,90.99
ORD09648,CUST4177,Lambert Inc,Bangalore,Italian,Run,28-02-2025,02:06:19,Delivered,38,Wallet,294.26,No,1.4,DP748,4.6,,No,3,5.67
ORD09649,CUST5554,Gonzalez-Rhodes,Delhi,Italian,Officer,06-04-2025,14:07:54,Incomplete,,Wallet,974.7,No,,DP819,,Delivery Partner No Show,No,5,0
ORD09650,CUST9791,Barnes Group,Bangalore,Italian,Rise,09-07-2024,16:20:36,Delivered,52,Card,939.07,No,,DP481,,,No,4.7,16.4
ORD09651,CUST2664,"Morgan, Gardner and Mora",Pune,Biryani,Last,05-11-2024,21:13:30,Delivered,78,UPI,580.9,No,4.5,DP148,1.6,,Yes,3.6,58.29
ORD09652,CUST5378,Obrien-Ayala,Delhi,Biryani,He,18-02-2025,16:32:07,Incomplete,,Wallet,813.1,No,,DP111,,,No,4.6,0
ORD09653,CUST4403,"Reed, Brock and Cortez",Mumbai,Biryani,Station,22-07-2024,17:29:46,Delivered,54,Card,148.43,Yes,,DP616,,,No,3.2,32.79
ORD09654,CUST5256,Harris-Meyer,Bangalore,Italian,Eight,01-02-2025,02:39:40,Delivered,69,Card,577.47,No,1.4,DP415,1.3,,No,4.2,69.53
ORD09655,CUST5853,Simmons LLC,Bangalore,Mexican,Bad,15-01-2025,02:45:20,Incomplete,,Card,614.72,No,,DP460,,Restaurant Unavailable,Yes,4.8,0
ORD09656,CUST1936,"Patel, Flores and Friedman",Mumbai,North Indian,Night,12-04-2025,20:26:30,Delivered,73,UPI,374.5,No,,DP936,,,Yes,4.5,3.57
ORD09657,CUST3205,"Hartman, Villanueva and Watkins",Delhi,Thai,Generation,20-07-2024,22:11:59,Delivered,69,Wallet,915.78,No,,DP271,,,No,3.1,2.85
ORD09658,CUST1485,Reid Inc,Chennai,South Indian,Everyone,18-11-2024,01:11:23,Delivered,80,Card,190.64,Yes,2.2,DP845,,,Yes,4.3,95.35
ORD09659,CUST8964,Mason Ltd,Delhi,Thai,Republican,07-03-2025,15:38:00,Cancelled,,Card,186.16,Yes,,DP934,,Other,No,3.5,0
ORD09660,CUST8872,Williams-Garrison,Hyderabad,Mexican,Across,06-02-2025,13:13:57,Delivered,26,Card,350.14,No,,DP853,,,No,4.1,28.82
ORD09661,CUST2448,Drake-Richardson,Delhi,Chinese,Main,20-12-2024,06:29:48,Delivered,35,Cash,851.09,No,,DP648,,,No,4.1,73
ORD09662,CUST4520,"Jackson, Olson and Anderson",Pune,Mexican,Nor,21-02-2025,05:48:04,Delivered,26,Card,250.99,Yes,,DP382,,,Yes,4.4,97.43
ORD09663,CUST7559,"Johnson, Dennis and Munoz",Hyderabad,Mexican,Ready,24-10-2024,07:15:42,Delivered,48,Wallet,473.11,No,1.5,DP179,,,No,4.6,5.05
ORD09664,CUST4785,"Walton, Dennis and Fox",Delhi,North Indian,Score,03-03-2025,07:07:33,Cancelled,,Card,662.23,Yes,,DP348,,Delivery Partner No Show,No,4.3,0
ORD09665,CUST5341,"Stafford, Becker and Frederick",Hyderabad,Continental,Already,26-01-2025,16:59:39,Incomplete,,UPI,931.72,Yes,,DP517,,Delivery Partner No Show,Yes,3.8,0
ORD09666,CUST1334,"Baird, Johnson and Marshall",Hyderabad,Italian,Time,04-10-2024,19:13:14,Delivered,54,UPI,264.21,Yes,2,DP447,1.5,,No,4.6,81.38
ORD09667,CUST7753,Walters PLC,Kolkata,South Indian,Care,24-06-2024,18:18:31,Delivered,69,UPI,368.62,Yes,3.4,DP216,1.2,,No,4.9,53.39
ORD09668,CUST6118,Mcguire-Stokes,Bangalore,Continental,Apply,09-02-2025,21:11:55,Delivered,37,Wallet,128.26,Yes,,DP262,4.1,,Yes,4.8,74.88
ORD09669,CUST9000,"Hoffman, Perez and Parker",Mumbai,Continental,Step,22-01-2025,02:14:58,Cancelled,,UPI,108.29,Yes,,DP384,,,Yes,4.7,0
ORD09670,CUST3168,"Graham, Acosta and Morrison",Delhi,Mexican,Education,04-03-2025,10:32:10,Delivered,35,Wallet,144.84,Yes,,DP486,,,No,4.7,58.89
ORD09671,CUST7242,Barnes-Murphy,Pune,North Indian,Join,24-01-2025,20:18:53,Incomplete,,Cash,863.96,Yes,,DP476,,Restaurant Unavailable,Yes,3.7,0
ORD09672,CUST9173,Carr PLC,Delhi,Thai,Lead,15-04-2025,17:24:52,Delivered,87,Cash,441.65,Yes,,DP782,4.5,,Yes,3.8,66.97
ORD09673,CUST4012,Bennett-Goodwin,Kolkata,Biryani,Produce,07-01-2025,08:25:21,Delivered,61,Wallet,505.36,Yes,2.4,DP598,3.7,,No,3.2,49.46
ORD09674,CUST9143,Allen and Sons,Kolkata,Thai,These,20-04-2024,22:27:21,Delivered,79,UPI,941.32,Yes,3.6,DP281,,,No,3.9,40.12
ORD09675,CUST9794,Payne LLC,Hyderabad,Continental,Four,07-02-2025,17:04:22,Delivered,88,UPI,526.76,Yes,,DP130,,,Yes,4.9,3.68
ORD09676,CUST8779,Bartlett Group,Kolkata,Mexican,Mention,11-11-2024,10:41:03,Cancelled,,Cash,217.71,No,,DP334,,,Yes,4.8,0
ORD09677,CUST1449,Hammond LLC,Pune,South Indian,Record,17-08-2024,18:08:36,Incomplete,,Wallet,895.51,No,,DP179,,Restaurant Unavailable,Yes,3.4,0
ORD09678,CUST2682,Fletcher-Lee,Hyderabad,Italian,Former,08-09-2024,22:03:09,Delivered,29,Cash,403,No,,DP848,,,Yes,4.2,89.07
ORD09679,CUST1480,Hughes PLC,Bangalore,Chinese,Among,17-02-2025,05:44:43,Cancelled,,Cash,708.62,No,,DP338,,Delivery Partner No Show,No,4.1,0
